count_point_id,year,region_name,local_authority_name,road_name,road_type,latitude,longitude,all_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,all_hgvs
27609,2000,London,Bromley,A2212,Major,51.41169705,0.01455255,9024,7809,260,745,135,5,5,160
48708,2015,London,Bexley,A207,Major,51.45051748,0.17757464,23323,18546,432,3058,521,78,122,907
16866,2008,London,Hammersmith and Fulham,A315,Major,51.49383606,-0.21520506,12971,10304,553,1078,272,12,3,296
804071,2021,London,Redbridge,U,Minor,51.557037,0.09408097,3825,3252,97,343,54,10,9,74
36669,2013,London,Hackney,A107,Major,51.54327148,-0.05535561,7993,5542,962,1038,210,35,19,270
74539,2012,London,Kensington and Chelsea,A3220,Major,51.51256856,-0.22002151,32755,24301,510,5048,1448,136,135,1932
26783,2000,London,Bexley,A206,Major,51.48520611,0.15894649,5136,4456,92,397,90,4,5,117
38579,2005,London,Hounslow,A30,Major,51.44784434,-0.45216378,15670,13092,155,1631,318,21,78,534
71005,2018,London,Barking and Dagenham,A12,Major,51.581156,0.13693293,25094,21136,275,2923,233,29,20,372
990137,2003,London,Hillingdon,B465,Minor,51.52272042,-0.44384632,8435,7480,68,559,214,10,12,267
930260,2008,London,Havering,U,Minor,51.5901987,0.23336369,7454,6295,200,865,44,4,3,57
942903,2017,London,Kingston upon Thames,U,Minor,51.37965469,-0.29283545,210,179,0,28,0,1,0,1
46660,2002,London,Hackney,A107,Major,51.55440242,-0.05415964,7994,6556,252,840,199,9,13,268
37110,2016,London,Brent,A404,Major,51.53453346,-0.24245086,6948,4451,460,1343,186,27,165,464
990660,2006,London,Sutton,U,Minor,51.38460439,-0.17842742,476,412,4,42,10,2,0,12
942505,2011,London,Barnet,B552,Minor,51.59025129,-0.22164967,8089,7526,176,297,11,14,1,32
7473,2008,London,Haringey,A1010,Major,51.5965402,-0.06824151,9623,7708,778,853,134,8,6,163
8618,2019,London,City of London,A3211,Major,51.509305,-0.08490362,11663,5771,357,3265,455,142,427,1205
78357,2003,London,Barnet,A5109,Major,51.62496187,-0.2461823,6724,5805,39,633,158,13,9,185
16784,2017,London,Bromley,A233,Major,51.37528833,0.03982364,5466,4473,67,784,61,13,18,100
18493,2012,London,Sutton,A2043,Major,51.37988508,-0.24392624,12988,11215,241,1245,154,31,11,202
18648,2000,London,Enfield,A1055,Major,51.61954334,-0.04545151,12848,9208,163,2159,558,50,100,949
75397,2012,London,City of London,A3,Major,51.51051486,-0.08672636,16066,9708,1716,2127,450,75,110,659
990689,2007,London,Lewisham,U,Minor,51.4801701,-0.04614514,2397,2078,11,261,13,0,0,13
942630,2008,London,Hackney,C,Minor,51.56624859,-0.08495026,4339,3435,0,686,101,16,14,132
27661,2004,London,Wandsworth,A3205,Major,51.47389338,-0.15838536,11523,8739,352,1427,452,32,26,608
26078,2023,London,City of London,A1,Major,51.521477,-0.09736627,7895,4955,300,1798,73,25,14,118
942595,2017,London,Ealing,B454,Minor,51.49770223,-0.34389481,6590,5714,15,710,31,5,3,43
48819,2019,London,Bromley,A222,Major,51.410924,0.06916316,10129,8261,166,1470,93,11,22,140
942864,2016,London,Richmond upon Thames,U,Minor,51.4493805,-0.38146426,233,185,0,43,1,0,0,1
48573,2015,London,Haringey,A105,Major,51.60265278,-0.11231424,12224,10163,953,640,118,26,26,205
46781,2004,London,Southwark,A200,Major,51.49276908,-0.04670131,21015,14838,1261,3139,711,54,31,866
17025,2017,London,Barnet,A410,Major,51.62334574,-0.28900681,15502,13228,145,1729,135,36,39,323
78392,2023,London,Kingston upon Thames,A243,Major,51.344972,-0.31605051,11356,9258,98,1555,214,14,37,337
48610,2014,London,Newham,A13,Major,51.52074999,0.05972298,72292,54545,160,8345,5677,368,1300,7963
942537,2012,London,Bexley,U,Minor,51.47751053,0.18551363,220,185,1,33,0,0,0,0
17169,2010,London,Camden,A501,Major,51.52655097,-0.13319548,35814,26478,1139,4815,869,67,93,1179
942437,2016,London,Havering,U,Minor,51.558146,0.21687535,362,305,2,52,0,1,0,1
942600,2017,London,Ealing,B452,Minor,51.50497694,-0.31923649,5870,4645,227,824,42,8,13,67
47247,2017,London,Hackney,A503,Major,51.57287744,-0.08944833,17493,11827,926,2877,728,82,100,1059
47943,2000,London,Greenwich,A206,Major,51.490718,0.07277434,23430,18635,1010,2296,723,98,120,1057
6109,2013,London,Wandsworth,A3,Major,51.46122126,-0.15313728,11343,8214,380,1265,718,65,74,949
74536,2023,London,Kensington and Chelsea,A40,Major,51.515426,-0.22178376,31822,21972,333,6405,1512,144,265,2102
56124,2002,London,Camden,A5,Major,51.54122058,-0.19720054,10332,7414,692,1424,332,28,9,423
70201,2011,London,Bromley,A223,Major,51.38192425,0.10694443,15890,13171,352,1937,143,24,61,242
73656,2000,London,Kingston upon Thames,A3,Major,51.41324811,-0.24998214,43872,39373,230,2223,712,118,46,969
56508,2013,London,Southwark,A100,Major,51.50173721,-0.07787257,14044,9409,513,2636,675,16,1,710
73902,2000,London,Waltham Forest,A104,Major,51.5978906,0.01195251,11249,9349,105,1469,112,28,15,178
80458,2019,London,Merton,A238,Major,51.410633,-0.21974114,2977,2128,219,526,39,9,3,53
8285,2004,London,Islington,A5203,Major,51.53353503,-0.1206108,12087,8443,634,1735,481,79,61,683
990149,2009,London,Lambeth,B221,Minor,51.45696915,-0.12883862,6912,5157,405,846,145,8,7,163
74637,2019,London,Enfield,A1055,Major,51.614943,-0.05012692,9966,6495,167,1892,561,75,203,1274
28385,2011,London,Redbridge,A118,Major,51.55792976,0.07582904,14801,12840,122,1461,218,36,11,300
942947,2012,London,Tower Hamlets,B126,Minor,51.51089797,-0.06731254,4031,3276,44,377,169,17,11,208
56665,2021,London,Enfield,A105,Major,51.615197,-0.10962715,5231,4045,209,709,83,17,10,125
18268,2007,London,Kensington and Chelsea,A308,Major,51.48368616,-0.18490943,26748,19462,1122,3786,396,24,4,431
56504,2013,London,Redbridge,A113,Major,51.60877623,0.05836136,3555,3161,25,283,56,6,0,63
7559,2005,London,Lewisham,A2211,Major,51.46608983,-0.0109836,9273,7170,612,943,232,12,95,380
8641,2023,London,Harrow,A4005,Major,51.56858,-0.3421431,6930,5869,69,726,73,13,4,96
6644,2011,London,Newham,A112,Major,51.53774726,0.0056939,8224,6896,594,546,95,35,6,142
47096,2019,London,Brent,A407,Major,51.547346,-0.22753452,6030,4262,406,913,69,23,15,118
999957,2000,London,Brent,B413,Minor,51.53241779,-0.19783669,8706,7261,164,870,78,10,3,97
47244,2017,London,Islington,A501,Major,51.52654123,-0.08792872,22254,13537,1289,4319,568,74,245,1017
951746,2015,London,Richmond upon Thames,B358,Minor,51.43513302,-0.34705049,6845,5760,274,690,37,5,3,50
27959,2013,London,City of London,A1211,Major,51.51551234,-0.07887813,5438,3069,525,1086,150,19,14,188
58174,2020,London,Bexley,A223,Major,51.446283,0.15308024,8509,6689,18,1571,110,17,17,195
811213,2020,London,Hillingdon,U,Minor,51.571054,-0.41717518,1018,860,1,144,3,1,0,4
7607,2011,London,Kensington and Chelsea,A3218,Major,51.49051847,-0.18652511,6964,5057,201,1147,141,13,6,165
74907,2003,London,Hackney,A106,Major,51.55344706,-0.0185708,13006,9708,253,2117,449,53,77,729
18600,2017,London,City of London,A4,Major,51.51538177,-0.10958289,7113,4967,96,1130,242,32,16,293
47661,2016,London,Westminster,A3211,Major,51.50391429,-0.12345801,17753,12434,322,2405,613,73,135,867
16258,2003,London,Merton,A219,Major,51.41507174,-0.19238859,12780,10326,158,396,1024,547,21,1612
6780,2018,London,Bexley,A222,Major,51.424566,0.10099382,8572,7264,337,818,66,16,6,105
6638,2019,London,Haringey,A109,Major,51.602785,-0.1206842,13477,10496,259,2273,124,28,20,193
80795,2019,London,Havering,A1306,Major,51.522695,0.16922456,7978,5903,90,1570,72,56,93,320
17527,2022,London,Hounslow,A3006,Major,51.469174,-0.37454414,6112,4932,388,594,53,10,19,90
56697,2006,London,Hounslow,A315,Major,51.49272115,-0.2728701,11680,9707,292,951,288,11,17,342
38532,2007,London,Croydon,A236,Major,51.36639009,-0.10114368,6415,4968,40,1132,138,18,20,199
26915,2018,London,Hounslow,A312,Major,51.43847,-0.38333191,12407,9683,229,1995,176,29,20,273
27595,2004,London,Bexley,A2000,Major,51.45397035,0.17517684,6239,4892,24,992,165,21,56,268
803084,2020,London,Bromley,U,Minor,51.388769,0.10526099,305,230,0,52,5,2,0,7
27661,2000,London,Wandsworth,A3205,Major,51.47389338,-0.15838536,14286,10380,325,1826,507,40,38,637
16622,2000,London,Haringey,A109,Major,51.59815644,-0.09560708,9340,7788,266,991,196,7,6,216
56909,2022,London,Tower Hamlets,A1203,Major,51.508449,-0.07052888,18037,10282,187,4656,912,71,384,1481
36113,2014,London,Kingston upon Thames,A3,Major,51.3918493,-0.26229766,54009,44121,377,7425,576,96,262,1220
46665,2011,London,Enfield,A110,Major,51.65200062,-0.12226326,8428,7368,249,590,115,23,18,160
75343,2015,London,Southwark,A202,Major,51.47533153,-0.09640702,7452,4805,586,1221,233,46,33,382
73480,2003,London,Waltham Forest,A406,Major,51.61240412,-0.03365445,49447,39306,206,6250,2205,146,305,3337
803784,2019,London,Lewisham,U,Minor,51.424811,-0.03766155,2651,2102,1,492,13,1,0,14
73993,2002,London,Croydon,A237,Major,51.33990347,-0.14416267,12796,10328,423,1475,166,29,21,332
6109,2004,London,Wandsworth,A3,Major,51.46122126,-0.15313728,11047,7294,359,1864,469,58,28,590
942513,2019,London,Barnet,U,Minor,51.637571,-0.16119902,164,139,0,24,0,0,0,0
36660,2000,London,Greenwich,A2203,Major,51.49003561,0.00864088,5583,4026,90,943,170,17,33,284
37109,2008,London,Brent,A404,Major,51.55168528,-0.30814006,7813,6257,616,733,107,6,13,134
47244,2021,London,Islington,A501,Major,51.52654,-0.0879288,15546,8900,897,3497,320,70,81,546
942837,2015,London,Redbridge,U,Minor,51.56423407,0.10557941,687,645,4,32,5,0,0,5
73161,2006,London,Lewisham,A21,Major,51.42114581,-0.00157277,13831,11209,262,1800,278,24,16,341
73052,2021,London,Bexley,A209,Major,51.467832,0.11046793,4816,3857,236,597,61,5,2,74
36661,2000,London,Haringey,A103,Major,51.57678393,-0.12536501,11215,9090,265,1272,240,6,6,255
56814,2013,London,Bexley,A220,Major,51.45358643,0.15212847,13951,11918,311,1253,159,23,121,350
16623,2003,London,Redbridge,A110,Major,51.62560995,0.02112501,4675,4092,111,374,42,5,1,57
27863,2003,London,Sutton,A2043,Major,51.36151579,-0.2184861,8344,7063,179,786,138,9,21,174
6871,2005,London,Southwark,A201,Major,51.49820739,-0.10409844,1526,8,1515,0,3,0,0,3
8167,2014,London,Bromley,A233,Major,51.33947648,0.03062369,7535,6331,102,817,168,2,16,187
47086,2008,London,Brent,A404,Major,51.56265047,-0.32028493,10756,9236,204,827,210,22,47,297
46664,2005,London,Waltham Forest,A110,Major,51.63275304,-0.00745785,8260,6844,150,977,200,14,6,247
16252,2016,London,Croydon,A23,Major,51.40493846,-0.11989218,10224,7666,196,1625,126,27,33,234
999983,2007,London,Sutton,B271,Minor,51.35939663,-0.13999945,10264,8679,168,1149,125,5,14,153
942868,2014,London,Richmond upon Thames,U,Minor,51.48419301,-0.28612588,331,317,0,12,0,1,0,1
46659,2006,London,Hackney,A106,Major,51.54002449,-0.054773,4574,3398,201,672,114,6,10,132
47096,2007,London,Brent,A407,Major,51.54734798,-0.22753445,7079,5439,425,918,116,17,7,149
37116,2012,London,Waltham Forest,A406,Major,51.59773215,0.00544793,51824,40293,333,7829,1443,162,451,2935
28512,2019,London,Kensington and Chelsea,A3031,Major,51.482931,-0.16709484,5504,4246,9,951,14,5,0,19
26080,2017,London,Barnet,A1,Major,51.58961889,-0.19846115,55818,42141,334,9301,1705,161,292,2991
38150,2010,London,Lambeth,A2199,Major,51.44616627,-0.09572059,6972,5485,230,864,115,8,14,142
8285,2008,London,Islington,A5203,Major,51.53353503,-0.1206108,11292,7208,826,1828,405,41,92,603
6748,2013,London,Southwark,A101,Major,51.50270188,-0.04915837,16944,12919,3,3211,242,0,0,256
75257,2021,London,Lambeth,A23,Major,51.460097,-0.1164747,22429,12690,2607,4298,507,61,52,738
27609,2018,London,Bromley,A2212,Major,51.411695,0.01455247,5353,4398,274,553,52,14,6,71
56489,2001,London,Waltham Forest,A112,Major,51.56139781,-0.0101458,8421,6914,352,888,181,7,1,201
46908,2005,London,Richmond upon Thames,A305,Major,51.4440569,-0.34665636,4863,4006,204,457,87,7,3,103
57979,2008,London,Barking and Dagenham,A1112,Major,51.58929003,0.1422231,8889,7378,54,1047,272,24,11,333
17575,2013,London,Hammersmith and Fulham,A3218,Major,51.48305152,-0.21562614,5205,3407,591,754,169,14,10,194
75103,2007,London,Camden,A5202,Major,51.54466157,-0.14110752,15300,10499,463,3171,320,44,26,397
930280,2005,London,Hounslow,C,Minor,51.44458455,-0.43758191,10243,8275,126,1072,379,43,89,672
18487,2016,London,Hounslow,M4,Major,51.49256285,-0.41115121,68852,57225,393,7445,1665,126,404,3212
47892,2019,London,Hounslow,M4,Major,51.491882,-0.29057681,42044,33486,450,5986,1068,143,255,1688
942532,2010,London,Bexley,C,Minor,51.47542851,0.15711668,4020,3467,46,427,19,7,2,41
803060,2020,London,Brent,C,Minor,51.564162,-0.24309773,1904,1148,337,245,28,6,0,34
942305,2016,London,Camden,B521,Minor,51.52113192,-0.10871053,1233,693,0,319,31,6,0,38
73640,2006,London,Kensington and Chelsea,A3220,Major,51.48165966,-0.17312264,11924,8312,706,1652,229,21,4,267
47669,2021,London,Wandsworth,A3220,Major,51.468574,-0.16335087,9548,7168,5,1761,52,6,14,73
942823,2009,London,Newham,U,Minor,51.5275289,0.06390709,171,136,3,29,2,0,0,2
78392,2021,London,Kingston upon Thames,A243,Major,51.344972,-0.31605051,12440,9234,53,2645,208,16,67,376
57080,2010,London,Camden,A400,Major,51.54377204,-0.14172064,11289,6696,621,2164,309,55,6,380
48813,2023,London,Newham,A112,Major,51.50111,0.05451466,2604,1911,173,418,28,14,13,60
7635,2009,London,Harrow,A4090,Major,51.57949582,-0.36700298,8908,7648,93,855,175,36,7,254
37102,2000,London,Islington,A401,Major,51.5306054,-0.10563626,8833,5788,441,1347,250,13,12,287
46845,2016,London,Hounslow,A244,Major,51.45411966,-0.40444055,4894,3752,110,668,166,57,43,298
26114,2013,London,Westminster,A4,Major,51.50893013,-0.13687002,11104,5947,1256,2089,383,37,13,452
78362,2022,London,Enfield,A111,Major,51.675388,-0.1626616,8582,6519,75,1684,128,13,43,217
38573,2006,London,Greenwich,A2016,Major,51.4913853,0.08585605,28776,23159,1669,2699,476,87,139,943
951694,2014,London,Bromley,C,Minor,51.40648046,-0.05134403,343,285,0,52,3,0,0,3
57910,2018,London,Westminster,A202,Major,51.494775,-0.14256148,5717,4369,1348,0,0,0,0,0
26797,2021,London,Merton,A216,Major,51.414483,-0.15473392,7438,5390,167,1363,159,13,12,201
6199,2010,London,Redbridge,A11,Major,51.60018043,0.01999565,9823,8418,192,966,99,9,8,127
56977,2006,London,Wandsworth,A3036,Major,51.46409807,-0.16453834,12098,8520,883,1901,287,33,12,346
47579,2009,London,Haringey,A1201,Major,51.58091773,-0.12519489,8732,6935,361,949,175,7,5,189
57302,2023,London,Islington,A1201,Major,51.546314,-0.10062828,9232,5625,531,1633,190,13,13,230
36469,2021,London,Barnet,A41,Major,51.621354,-0.27593583,16590,13290,440,2223,212,47,70,460
56771,2016,London,Southwark,A215,Major,51.48545356,-0.09396902,6205,3553,1181,950,75,19,13,123
37193,2011,London,Hillingdon,A437,Major,51.50844991,-0.43237222,8633,7112,176,900,331,36,10,405
57078,2011,London,Barnet,A598,Major,51.56798387,-0.19498772,5389,3849,585,604,161,19,0,181
7558,2019,London,Lewisham,A2210,Major,51.466188,-0.01688228,4630,3627,157,638,35,4,16,59
8493,2015,London,Sutton,A2022,Major,51.33513446,-0.16395128,9719,8668,43,806,73,8,27,131
36000,2001,London,Barnet,M1,Major,51.60151237,-0.23553407,10720,8769,45,1373,222,18,39,381
56520,2005,London,Havering,A124,Major,51.55923983,0.2345876,10240,9065,163,684,215,25,8,248
46787,2021,London,Greenwich,A205,Major,51.465012,0.05145308,9481,7286,243,1569,161,19,34,262
36807,2000,London,Greenwich,A209,Major,51.48211095,0.10162141,5497,4570,165,533,129,6,13,155
75271,2022,London,Haringey,A10,Major,51.579529,-0.07285996,14022,9332,826,2566,399,51,78,596
812240,2019,London,Haringey,C,Minor,51.6064,-0.08949992,913,784,0,108,6,3,0,9
18462,2009,London,Lambeth,A214,Major,51.4303564,-0.13651487,12876,10303,314,1638,193,11,7,233
48146,2018,London,Hammersmith and Fulham,A306,Major,51.492105,-0.22567325,22279,17359,706,3194,100,26,47,237
953280,2006,London,Bromley,U,Minor,51.38087619,0.07750794,208,195,0,10,0,3,0,3
18487,2004,London,Hounslow,M4,Major,51.49256285,-0.41115121,53055,43526,276,5454,1866,176,267,3336
6188,2019,London,Enfield,A10,Major,51.611224,-0.08639433,19394,14761,410,3483,210,53,45,387
811166,2019,London,Haringey,U,Minor,51.580927,-0.09736672,238,155,0,50,7,1,1,9
56149,2008,London,Brent,A5,Major,51.55018683,-0.20723111,7526,4861,696,1270,223,40,42,362
17425,2007,London,Barnet,A1000,Major,51.64998815,-0.19462321,12704,10394,647,1300,129,11,27,200
17168,2020,London,Islington,A501,Major,51.521313,-0.08728283,4215,2667,452,701,49,14,8,72
28506,2010,London,Lambeth,A202,Major,51.48178822,-0.11198056,26555,16917,2019,4614,860,85,51,1121
800142,2023,London,Richmond upon Thames,B358,Minor,51.414127,-0.31689015,5034,4184,112,535,61,2,4,69
16227,2017,London,Lewisham,A20,Major,51.45871989,-0.00065166,12657,9378,506,2029,141,37,17,246
26808,2009,London,Croydon,A222,Major,51.38513777,-0.06364771,10545,8365,236,1431,278,22,17,340
942885,2018,London,Kensington and Chelsea,U,Minor,51.502959,-0.19330768,3,1,0,0,0,0,0,0
48146,2003,London,Hammersmith and Fulham,A306,Major,51.4921065,-0.22567317,18751,14932,1111,1522,215,20,28,333
38590,2010,London,Kensington and Chelsea,A315,Major,51.50227297,-0.18602971,17093,12538,1014,2026,352,20,6,385
6749,2023,London,Greenwich,A200,Major,51.481428,-0.01406088,5863,3557,172,1691,161,7,5,175
951738,2013,London,Harrow,U,Minor,51.61180915,-0.35958992,312,261,0,47,2,0,0,2
942408,2008,London,Haringey,U,Minor,51.60442878,-0.06019518,120,96,8,14,1,0,0,1
17688,2018,London,Camden,A5200,Major,51.525393,-0.11709705,8087,5708,310,1425,167,19,13,206
8284,2002,London,Tower Hamlets,A1202,Major,51.50985087,-0.06816388,6256,4441,147,1000,312,33,18,389
57361,2013,London,Hillingdon,A4180,Major,51.57580263,-0.42643391,8431,7229,90,806,164,7,25,202
48810,2023,London,Hillingdon,A312,Major,51.508081,-0.40515011,29549,23645,85,4174,808,57,124,1210
27243,2014,London,Barnet,A504,Major,51.59511492,-0.20502947,9637,8172,207,1010,94,31,12,141
18467,2022,London,Tower Hamlets,A3211,Major,51.509614,-0.07575409,15462,8433,724,3270,687,99,518,1397
58181,2022,London,Harrow,A404,Major,51.599355,-0.39877823,7051,6089,71,752,49,12,25,96
942247,2014,London,Brent,U,Minor,51.58476646,-0.25341763,288,260,7,13,3,0,0,3
17008,2009,London,Camden,A400,Major,51.53257375,-0.13871635,16270,11041,959,2564,387,44,23,510
26651,2001,London,Hackney,A107,Major,51.55043654,-0.05360768,8619,6387,952,915,173,8,3,204
942551,2013,London,Croydon,B273,Minor,51.40790956,-0.1055927,6501,5570,152,616,86,1,4,91
26918,2009,London,Hounslow,A3000,Major,51.49056418,-0.27295161,2159,1724,116,228,11,2,0,14
6111,2011,London,Wandsworth,A3,Major,51.45658934,-0.2022642,20315,15394,503,2875,432,53,204,812
995150,2007,London,Ealing,U,Minor,51.50194898,-0.28462416,1122,966,4,127,20,0,0,20
57536,2000,London,Westminster,A302,Major,51.49669366,-0.14382329,17348,12497,1642,2381,362,39,38,473
46245,2023,London,Bexley,A20,Major,51.415791,0.10389922,33409,25839,104,6284,387,41,84,600
942470,2013,London,Hounslow,U,Minor,51.44116938,-0.41162587,459,399,0,35,9,0,0,11
37619,2018,London,Tower Hamlets,A1209,Major,51.525703,-0.06979957,7599,5383,373,1232,128,16,36,182
58165,2010,London,Southwark,A202,Major,51.47654647,-0.09923654,12050,7571,663,2410,425,35,21,542
36670,2010,London,Haringey,A105,Major,51.59812938,-0.11062475,14925,11836,954,1465,249,32,30,328
79999,2019,London,Brent,A4089,Major,51.563487,-0.27884677,12476,10970,489,664,81,15,24,129
73497,2022,London,Havering,A127,Major,51.572631,0.28626025,36557,25615,13,8635,677,155,186,2109
74652,2020,London,Barnet,A5135,Major,51.655953,-0.25019075,5001,4114,4,730,80,10,13,112
38363,2004,London,Kingston upon Thames,A243,Major,51.37179524,-0.30522503,20314,17491,222,1955,301,22,52,455
38466,2016,London,Hammersmith and Fulham,A219,Major,51.49142605,-0.2205282,7142,5310,92,1064,196,14,47,266
46680,2006,London,Barking and Dagenham,A124,Major,51.53715218,0.07099005,21639,17754,597,2551,271,21,35,356
8282,2016,London,Croydon,A232,Major,51.37240608,-0.09062179,13926,11837,34,1467,211,25,98,412
48543,2011,London,Hackney,A501,Major,51.52839357,-0.09178693,14630,10603,485,2133,434,117,48,667
27582,2003,London,Tower Hamlets,A1205,Major,51.53133286,-0.04043725,6884,5635,142,843,98,23,9,131
8480,2021,London,Southwark,A200,Major,51.503834,-0.08083907,5238,2529,676,1203,179,16,18,226
